Map,District,index,"(2020, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)","(2020, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)",G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL,R21USSRPER,R21USSDOSS,R21USSRLOE,R21USSDWAR,R21PSCRMCD,R21PSCDBLA,RacialDemographic.TOTAL,RacialDemographic.HISPA,RacialDemographic.WHITE,RacialDemographic.BLACK,RacialDemographic.NATIV,RacialDemographic.ASIAN,RacialDemographic.HAWAI,RacialDemographic.OTHER,"(2016, <Office.PRES: 'Presidential'>, <Party.DEM: 'Democratic'>)","(2016, <Office.PRES: 'Presidential'>, <Party.REP: 'Republican'>)",area,perimeter
488,7,1294344.5272495295,71119,269207,3225,71237,269628,3252,68985,264060,7161,37061,24487,1794,1757,1119,1145,187310,36952,8800,11870,12159,5203,2829,1365,1268,774,921,933,2004,747,68851,258202,10845,67344,259854,8347,59117,256061,58362,256902,60198,252752,761818.9099098394,74629.44659174563,123793.8503880974,508738.0259280971,1391.8738909592269,24696.803178742182,310.1221241484471,23200.97579939536,209666.7062518517,65673.81529896015,0.16546746770833343,3.588800367219101
488,8,1985480.3458412187,209211,143187,4519,209281,143108,4516,208463,136866,8239,112403,80767,3835,3264,2811,2687,95551,18205,7911,5926,5219,2498,1783,1257,2600,966,1215,989,794,839,207053,129410,12623,204639,130792,10519,186335,129978,185112,131214,187677,125261,757814.3231723933,53296.21831999078,436724.2767439534,213876.51996156407,1683.340916939307,17028.938030112273,738.1867847650221,30788.479059635134,109024.85584568714,176699.2218938195,0.8824200632634327,6.964261908316328
488,9,2166629.021247442,183149,146135,4094,183157,146133,4094,182239,140177,7282,96008,70584,3773,3066,3661,2843,86559,20542,7034,6359,6361,2601,1787,9102,2178,889,1313,1031,694,845,180398,133497,10473,178407,133942,8817,163144,132181,162799,132576,163929,127682,755578.2383149213,44543.72908493553,399701.03390641854,263445.341657429,1614.449986293149,14366.225941174496,823.281544123953,28229.941528756593,115392.45163072333,156194.1312481099,2.1416266359265155,14.284201812036445
488,10,2243767.5594037045,251103,74925,4136,250901,74843,4139,246007,71813,8738,127548,96043,6222,4812,4601,4133,40631,11509,8038,3449,3014,1808,1270,926,2790,1064,1342,1058,691,1436,242535,65770,11590,238561,66932,10719,216630,66301,216089,66821,216082,63465,750472.3101299662,94268.93060698343,565389.1120226103,50970.094914206245,1646.7174490061605,7447.836970672802,267.1349692011231,28111.78048896874,53978.77994514663,203696.21912943252,1.1278954858077503,6.701735126104464
488,11,2471491.144843479,91767,257332,4804,91808,257074,4813,98181,244756,8291,56294,32548,1670,2194,1315,1158,175985,28632,13375,9716,9775,4643,2378,1649,2438,1361,1353,1004,1251,882,99225,232067,14746,98127,234094,11823,92342,234676,89305,237723,95031,228053,771400.4575380174,99961.5550401051,268282.15694259654,319630.22519870003,1228.5152997108664,49091.03113841512,271.0539018122183,27675.896528276222,203932.56334384228,81096.63674465567,0.0699953924671489,2.7821203956078158
488,12,1508707.2050458607,126065,208789,4567,126235,208649,4608,131547,197777,7669,72258,44880,3039,3069,1626,2241,130848,26626,14472,9550,7029,3675,2435,1547,2683,1381,1431,1131,954,1035,131509,184914,14208,130081,186483,11809,121208,188861,118634,191278,124499,181778,777175.4480402395,169907.464027107,293382.586839232,147306.9036205897,1140.9750500540713,133575.62583102405,270.97214279456426,26665.126172236298,150112.92290205535,109128.79050783382,0.06404584359707913,2.955416311524643
488,13,1876527.1124192232,192799,201712,6268,192714,201487,6279,195161,191846,10482,113163,66641,3612,3756,2702,2279,132828,25623,11917,7924,7560,3729,2088,1410,3769,1509,1530,1228,1096,1076,195013,180455,17668,192930,182564,15018,178921,182642,176312,185186,181637,176273,774804.8064841258,101566.91956747441,409170.734835058,190762.05470821256,1389.015799490537,30758.27099400514,383.3001832488919,34145.76678435904,142139.71537347513,173578.89432285042,0.12486575303097182,4.687437050756807
488,14,1078746.916341662,209529,156897,5367,209493,156909,5365,209246,150050,9782,110403,80261,4772,4299,2862,3367,92345,23285,11748,9308,5778,3124,2007,1180,3223,1261,1346,1154,966,1117,208005,140541,15046,206304,141983,13198,186933,142030,185112,143761,189208,136750,761511.6996503284,114472.54536399504,393474.89721532224,138637.46245117494,1278.7492238796108,80213.34169104215,276.86415390684004,28636.937179908615,100060.06061797704,176738.0865570337,0.1974936533387725,5.594562319532371
489,1,2374242.5960885277,57214,313081,4599,56981,312495,4576,62621,301483,7783,35307,19937,1303,1680,919,934,229792,30263,13870,10008,9086,4634,2562,1731,2542,1613,1312,1038,1222,784,64126,286629,15213,63236,288325,11862,58701,293123,55918,295951,61170,285803,780174.5508540878,73602.56208833316,283699.05460500746,336690.69074459246,1253.362593626079,50898.034605600435,246.539448927188,29235.10396710431,252771.69317986138,48433.23315731109,0.05290706908161518,2.35629166297647
489,2,2768129.5154095762,194202,116175,2552,194250,116143,2555,192738,110735,5460,89580,82146,4950,3145,6230,3262,61976,21847,7194,6962,5980,2682,1743,1378,1501,697,1224,1060,548,932,190490,105609,7415,186244,106964,6460,170894,104177,170892,104271,170683,101227,753815.8183662534,52611.93362655239,410026.24832946056,258943.7128877464,1633.226743975558,7083.147732542452,283.9434607006197,21136.002951796087,98916.0,167988.0,3.691673626617983,16.14398399879701
489,3,1326562.9612006287,223527,146864,5713,223523,146896,5715,223369,140097,10126,111227,94377,4583,4096,3021,3253,88699,20765,10656,8129,5096,2787,1949,1119,3446,1194,1337,1088,962,1039,221747,130592,15489,220157,132112,13579,199730,132267,197912,134024,201887,127063,762594.5055840977,120067.16913346329,432255.98697752005,117943.83054966376,1181.5316308598942,58428.56150710095,267.94996096951587,28407.685007495103,94459.36766040782,181952.65137112772,0.45887671825579013,8.159225329936623
489,4,1307885.925030397,157627,218561,3752,157575,218436,3750,155819,213085,7617,87577,57118,2814,2367,1985,2105,153455,28359,7979,8983,9055,3724,2499,1251,1911,798,1083,920,916,826,154830,207143,11288,153308,207860,9238,138711,205214,137810,206272,140046,201002,765281.9666267043,41644.27964272441,297254.7896723119,385116.5819704582,1236.94240697174,9988.768960791234,341.3542263296282,25586.264836666243,170142.51251679612,136151.3033203231,0.7323876764499534,9.448725510883346
489,5,2158993.693585201,199118,178920,4735,199179,179225,4741,197347,173101,8951,109661,72807,3800,3289,2722,2479,122349,23127,8317,7675,7554,3298,2018,1031,2625,1029,1157,1026,978,885,196317,165553,13667,193975,167212,11339,176334,166329,174939,167724,177785,161874,773172.3688303734,66597.8155937101,394972.7809879538,261561.29507348817,1563.8933505703437,14029.29279950898,342.56217287730703,29769.89767808874,133182.70837660154,171645.1796337535,0.6943760263699473,8.626689617012568
489,6,1635553.9365275842,182777,218362,6633,182757,218303,6634,186627,207430,10647,108459,63674,3237,3633,2478,2138,144397,26933,12872,8276,8127,4026,2190,1592,3887,1591,1625,1193,1182,1102,187121,194957,18222,185292,197123,15361,172669,197519,169656,200440,175793,190595,775137.4054500255,105208.8841039336,401328.8113895244,184513.0071971262,1267.9883252543489,40593.08201529916,331.897666594366,34564.91518280429,152041.43906264764,163554.50337786507,0.10703082967054153,4.4887782997085255
489,7,2278117.052282364,221650,179316,6098,221739,178644,6127,229124,165366,9688,128425,83527,3560,3910,2628,2522,116117,19038,14188,5719,4684,2997,1695,1319,3819,1429,1596,1048,1016,1045,228374,151158,17213,226150,153069,15060,214750,157433,211220,160814,217721,149546,756398.0688869883,84301.77567307235,503044.8373332419,73723.52189562874,1183.5356722168704,57700.20520309071,257.79124390376853,31331.194289457322,120207.59649384726,188149.65529641294,0.26907257014526803,4.562131747708926
489,8,2231247.2677422655,247491,77622,4147,247278,77550,4155,242268,74584,8809,128575,90740,6238,4895,4755,4274,42283,12032,8200,3628,3172,1885,1291,966,2838,1079,1365,1097,699,1453,239168,68439,11676,235151,69766,10740,212023,68799,211484,69316,211502,66048,757027.5005204687,94702.26373148359,562954.8672453929,57529.99668860621,1667.6338239541717,8498.964239983077,263.3945104248513,28916.613006012813,56199.78559973901,199903.24223568375,1.0723636364716604,7.948889014618897
489,9,2540192.974281721,180467,152503,4852,180463,152509,4852,178472,147222,8190,93249,66933,4901,3914,3671,3878,95220,21949,9294,7340,6018,3108,1502,1310,2732,1122,1612,1227,910,1029,177891,138465,12481,175581,139274,10541,161100,138506,160817,138787,162114,133937,770048.5567302564,58023.35784785285,430756.65132342995,225816.37249091128,1842.4896449800497,17356.03002200386,1241.0692915561626,31621.116515012196,117276.0,147637.0,1.6775848066795003,12.77413953713043
489,10,1007639.324357428,120885,195175,3963,120861,195226,3967,121160,188564,8036,65664,41508,3532,2944,1690,2489,117495,28901,12231,12063,8063,3786,2624,1368,2341,1176,1178,1088,861,932,120441,179294,12986,119377,180666,10513,108242,180266,106692,181705,110516,175079,763763.0670654661,185588.64185196158,225876.11394110334,213866.020875163,1294.8836760148004,106200.39864078493,331.7493209527465,25463.22025383208,138357.69202415276,108039.29740413613,0.09886875893101196,3.5203654527983343
489,11,2234388.219614589,181548,164159,4019,181526,164103,4023,181164,156991,7558,95402,70277,3508,2818,3924,2679,99116,22856,7318,6931,7175,2771,2084,9613,2025,899,1251,1037,720,884,178599,150832,10501,176395,151043,8926,162189,148990,161709,149591,162735,144183,776249.7380095323,46506.046787557105,384450.95050997986,297548.99923585367,1632.7301715238211,14201.357017292408,803.3311185180249,28239.3293882788,132629.47116386273,157728.89525059066,2.432692917858535,18.710501434211753
489,12,2114349.5229992913,246253,110622,4591,246228,110540,4595,245539,103955,8726,94967,136897,4125,3422,2473,2770,66616,15029,9120,4233,3389,1983,1862,961,2860,1178,1215,891,745,914,242852,96418,12903,240816,97174,11669,221936,98779,220385,100198,223615,93725,754473.6121873003,76081.80295428023,528728.5204335225,63270.88054856497,1623.986899708553,53905.5008421445,278.2027192329257,27337.989218858656,78097.72608712407,201081.67088594942,1.0993857664813749,10.08727972962441
489,13,1662298.2271174311,67845,258418,3081,68147,258856,3135,65737,253023,7110,34901,23639,1706,1642,1128,1079,182810,33653,8083,10938,11276,4948,2701,1252,1170,802,948,948,1938,717,65123,247048,10743,63754,248480,8334,56678,246244,55958,247070,57588,242802,768292.1846148499,72015.49399050999,123680.45694808393,521210.84871118184,1489.823976319519,22708.698808822854,269.08464363421024,22331.292208311654,215069.5052295723,60025.19146900994,0.16056832604572793,4.7027059324163725
489,14,2078133.7837629947,181233,144729,3403,181347,144707,3404,180632,138883,6338,90220,76874,3335,2580,2725,2314,96710,19366,6699,5882,5731,2316,1967,1442,1734,686,1051,979,621,751,178102,133188,9214,175812,133901,7574,161022,132277,160449,132950,161534,128078,755478.6562735959,46504.97297456535,383125.9303034673,280383.24113101506,1502.9710840242508,14087.957605034453,842.1302153786854,26192.375496281707,118611.50260538739,156814.17659783666,2.246247322574983,14.934281509101087
490,1,2433954.4045831957,29599,300801,3576,29632,300652,3594,29976,293420,7358,15353,9460,1006,1298,720,686,220507,32502,10554,11030,10850,5089,2706,1523,1640,1234,1032,968,1801,744,30729,283996,12441,30113,285568,9465,25605,287221,24204,288837,27165,282636,753543.5532517971,59160.195441150354,142986.1646034954,497992.1893892486,1324.941506304204,24321.678606173355,255.09085163476342,23496.88714175288,258572.83035049887,21671.41491017471,0.07083773192579457,3.553326759094001
490,2,1049802.2023671144,113516,238209,3940,113514,238224,3944,112585,232081,8115,62940,38027,3054,2500,1547,2102,159868,31827,10879,11843,8992,4198,2738,1405,2142,1167,1198,1055,922,868,112015,222724,13137,110698,224070,10308,100351,225050,98938,226414,101852,219836,776066.7605850879,118183.36618221806,234348.88033011035,324869.6428454793,1414.576667657878,64417.6940049234,319.2594622694574,27284.850032448965,182732.3409234906,101025.67639359062,0.16142034296155133,3.70822944683777
490,3,2338989.6078539486,181509,147597,4724,181504,147604,4724,179327,142477,8083,93036,67229,5076,3985,3838,4056,91976,21299,9093,7119,5777,3037,1453,1223,2687,1078,1573,1220,909,1027,178401,134095,12203,176018,134850,10387,161815,134289,161523,134562,162660,129958,751476.7681154634,58566.488732187645,425592.47332318395,212558.59527121077,1833.6021320617624,16973.511077342187,1223.2485410648512,31387.82217438293,112684.0,147983.0,1.7636806519945039,11.695712254348612
490,4,2231052.2290886915,254329,77254,4211,254139,77173,4214,249433,73867,8796,129490,97369,6224,4885,4619,4122,42201,11718,8198,3463,3033,1837,1286,952,2856,1059,1359,1078,697,1452,246030,67656,11737,242026,68808,10859,220315,68384,219680,68985,219856,65375,753986.3207929702,94622.5811612004,568469.9512062281,50303.52960986456,1658.6770899065068,7912.0376575575365,275.1075856604295,28279.16343058484,55437.2621513716,206217.50502547543,1.0946960990571895,7.000890473825285
490,5,2179042.0378001947,174714,167374,3804,174772,167265,3801,174133,160870,7196,90438,71215,3262,2541,2305,2281,114474,21061,7279,6240,6885,2576,2333,1611,1959,766,1104,956,697,767,172349,154406,10421,170033,155447,8498,155215,153033,154548,153839,156123,148302,778637.3995816142,45926.90066708217,374125.6824115216,308512.7120718066,1643.788217519859,15911.906114947615,871.7726789654603,28556.904341752663,135846.0976606466,151141.91417542947,1.7696028765391663,12.822717365431021
490,6,2302387.1700097104,187170,137641,3758,187253,137599,3758,186278,131513,6848,92034,74720,3975,2979,6729,2987,77961,20176,7004,6335,6450,2519,1806,9229,1961,880,1307,1043,690,853,184183,125310,9772,181059,126002,8350,165935,123955,165680,124288,166302,119910,761055.2701055217,52049.7720049367,409329.9778685,253544.61528480003,1620.544508213519,13597.008878771316,793.0612631475482,27356.023653412343,110563.91644812227,161223.0221258168,2.6369771949135954,18.04595582624813
490,7,2070235.1287376073,210088,159975,4508,210190,160256,4522,207758,154677,8768,114710,77182,4060,3397,3015,2809,109361,20446,7679,7011,6516,3008,1776,902,2593,992,1158,976,894,886,206197,147477,13141,203755,149152,11039,184436,148087,183163,149391,185365,144176,765092.131036728,49367.53033060867,420134.16581046936,248724.19616662088,1559.5757660165866,12462.991093305645,296.01366096910925,28669.15275082259,116636.19222897652,174640.89199814072,0.720281025900152,8.284992640806696
490,8,922362.298701993,145544,227151,3807,145597,227332,3823,143415,221808,7894,80215,51848,2804,2426,1964,1993,157120,30947,8587,9766,9710,4243,2495,1207,1932,863,1079,975,1375,798,142597,215635,11789,140749,216649,9687,126836,214103,125915,215092,128197,209977,769287.114984416,57834.828126636145,269522.65919517813,389905.8100680515,1353.752789433205,18096.233605411388,378.62866495371486,27293.445956276326,170099.19354144097,130974.50691372676,0.5390155982479516,7.2837989054381795
490,9,2745307.0971803493,186276,129142,2571,186265,129144,2577,185478,123278,5407,89417,79408,4208,2890,3623,2726,73372,23046,7157,7350,6067,2740,1853,1404,1396,690,1135,1073,490,928,182864,118324,7407,179732,119153,6306,164994,116407,164834,116685,165055,112923,764250.7124496727,48103.22966536134,386723.16723683657,297948.00821681594,1480.774187865911,7626.220702740317,258.7400756767371,20100.76520410183,111083.0,164103.0,3.313619803753499,14.536068731531318
490,10,2425213.246282099,250222,123012,4491,250218,123003,4496,249293,116542,8579,101247,134567,3955,3059,2535,2779,78930,16181,7582,4619,3990,1981,2137,1286,2664,1035,1140,842,709,819,245863,110030,12275,243967,110468,10915,225483,111493,224245,112706,226487,106668,779289.2567004862,64901.48135194815,547266.4098847039,122080.02635602144,1657.1698301287643,13676.135696123516,258.9843375381578,26419.513324554817,96575.08355186007,201498.9778741249,2.1157934836229297,13.35799270757485
490,11,2204332.1186596844,233332,176911,6607,233318,176177,6629,239112,164395,10457,135981,85138,3857,4108,2791,2718,113843,19827,14107,6006,4701,3009,1801,1343,4157,1557,1674,1147,1085,1139,238500,150130,18286,236214,152102,16063,223507,157063,220134,160270,226881,148984,763867.0079404972,87276.08161252986,498830.9043838579,73572.97467624211,1234.9650988079484,64350.67017273576,287.54526636934065,32983.79891015953,118497.45235820411,202165.8984399582,0.22308016597996966,4.957246132738844
490,12,1353683.3211052266,225865,134663,5573,225876,134706,5572,225456,128061,9924,108827,99393,4665,4153,2868,3160,78439,19850,10777,7643,4804,2778,1660,1077,3396,1225,1332,1071,941,1048,223929,118856,15248,222251,120299,13502,201861,120505,200054,122213,204044,115383,753673.5359816768,127965.03278638495,423064.13386806136,103407.38052085698,1184.7603787905036,66165.8294428907,278.5217953798689,27629.284374821666,82340.11401666756,185002.25311841167,0.2166333392046394,4.434101785572894
490,13,1787336.652360336,139216,232238,5611,139197,232145,5615,140678,223403,9774,80601,48299,2719,3060,2074,1714,155265,30286,11398,9620,10057,4425,2379,1557,3115,1351,1440,1180,1196,984,141233,213227,16243,139686,215275,13309,127620,212954,125374,215181,130139,207386,777961.8499387268,118201.15495422539,310983.5410723339,276653.9562815489,1409.8819481178396,30440.1080883137,342.44994415608085,32890.625163445504,169799.91934232414,127492.89623102215,0.1049409522207142,3.106325310886294
